Date,INR,Dollar conversion
4/26/1996,13403.00,34.20
4/29/1996,13359.20,34.20
4/30/1996,13597.70,34.65
5/1/1996,13593.20,34.65
5/2/1996,13577.00,34.65
5/3/1996,13612.70,34.55
5/6/1996,13593.00,34.45
5/7/1996,13582.70,34.50
5/8/1996,13640.30,34.60
5/9/1996,13705.20,34.85
5/10/1996,13801.30,35.05
5/13/1996,13743.60,35.15
5/14/1996,13615.90,34.80
5/15/1996,13589.70,34.60
5/16/1996,13598.90,34.70
5/17/1996,13659.50,34.85
5/20/1996,13601.60,34.85
5/21/1996,13645.90,34.95
5/22/1996,13638.90,34.95
5/23/1996,13679.40,34.95
5/24/1996,13718.80,35.05
5/27/1996,13718.80,35.24
5/28/1996,13784.70,35.35
5/29/1996,13724.10,35.05
5/30/1996,13711.10,35.04
5/31/1996,13681.00,34.95
6/3/1996,13645.20,34.90
6/4/1996,13600.50,34.85
6/5/1996,13509.60,34.85
6/6/1996,13396.60,34.83
6/7/1996,13453.70,34.83
6/10/1996,13420.60,34.80
6/11/1996,13413.80,34.85
6/12/1996,13410.30,34.85
6/13/1996,13426.00,34.85
6/14/1996,13405.10,34.90
6/17/1996,13436.50,34.85
6/18/1996,13450.50,34.93
6/19/1996,13481.90,34.90
6/20/1996,13415.60,34.90
6/21/1996,13354.50,34.85
6/24/1996,13408.60,34.90
6/25/1996,13440.00,34.90
6/26/1996,13394.60,34.90
6/27/1996,13479.80,34.97
6/28/1996,13457.90,34.95
7/1/1996,13316.10,34.88
7/2/1996,13349.20,34.95
7/3/1996,13349.20,34.95
7/4/1996,13369.30,35.24
7/5/1996,13352.50,35.00
7/8/1996,13462.00,35.30
7/9/1996,13478.10,35.25
7/10/1996,13500.80,35.20
7/11/1996,13547.60,35.45
7/12/1996,13579.40,35.40
7/15/1996,13606.80,35.65
7/16/1996,13736.90,35.65
7/17/1996,13725.70,35.90
7/18/1996,13747.20,35.80
7/19/1996,13688.20,35.60
7/22/1996,13681.40,35.55
7/23/1996,13709.60,35.40
7/24/1996,13665.40,35.45
7/25/1996,13718.10,35.60
7/26/1996,13713.10,35.60
7/29/1996,13707.40,35.55
7/30/1996,13698.90,35.40
7/31/1996,13697.40,35.55
8/1/1996,13711.90,35.45
8/2/1996,13696.10,35.50
8/5/1996,13875.10,35.60
8/6/1996,13830.60,35.60
8/7/1996,13754.60,35.60
8/8/1996,13856.70,35.75
8/9/1996,13833.80,35.70
8/12/1996,13782.50,35.60
8/13/1996,13798.60,35.60
8/14/1996,13766.50,35.60
8/15/1996,13748.70,35.60
8/16/1996,13748.70,35.60
8/19/1996,13755.80,35.60
8/20/1996,13780.80,35.60
8/21/1996,13750.70,35.55
8/22/1996,13777.20,35.60
8/23/1996,13777.20,35.60
8/26/1996,13796.50,35.65
8/27/1996,13880.20,35.70
8/28/1996,13869.50,35.65
8/29/1996,13832.20,35.65
8/30/1996,13784.70,35.65
9/2/1996,13782.40,35.85
9/3/1996,13804.70,35.63
9/4/1996,13785.20,35.75
9/5/1996,13799.50,35.75
9/6/1996,13739.50,35.65
9/9/1996,13711.00,35.65
9/10/1996,13657.50,35.65
9/11/1996,13671.80,35.65
9/12/1996,13660.10,35.75
9/13/1996,13666.00,35.70
9/16/1996,13666.00,35.70
9/17/1996,13689.20,35.70
9/18/1996,13673.10,35.70
9/19/1996,13664.20,35.75
9/20/1996,13628.50,35.70
9/23/1996,13582.60,35.65
9/24/1996,13629.00,35.65
9/25/1996,13632.60,35.65
9/26/1996,13563.00,35.65
9/27/1996,13572.00,35.65
9/30/1996,13511.30,35.65
10/1/1996,13498.90,35.65
10/2/1996,13538.70,35.65
10/3/1996,13487.10,35.60
10/4/1996,13572.00,35.60
10/7/1996,13560.10,35.65
